stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\code\Faculdade\IP\ProjetoJogo\FlappyShooter\x64\Debug\allegro5.cfg r
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23089] removed dtor for sub_bitmap 000002D2E30B8F30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23098] removed dtor for sub_bitmap 000002D2E30B9120
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23107] removed dtor for sub_bitmap 000002D2E30B9310
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23115] removed dtor for sub_bitmap 000002D2E30B9500
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23122] removed dtor for sub_bitmap 000002D2E30B96F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23136] removed dtor for sub_bitmap 000002D2E30B98E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23146] removed dtor for sub_bitmap 000002D2E30B9AD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23156] removed dtor for sub_bitmap 000002D2E30BA040
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23168] removed dtor for sub_bitmap 000002D2E30BA230
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23179] removed dtor for sub_bitmap 000002D2E30BA420
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23189] removed dtor for sub_bitmap 000002D2E30BA610
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23199] removed dtor for sub_bitmap 000002D2E30BB3F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23209] removed dtor for sub_bitmap 000002D2E30BB200
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23215] removed dtor for sub_bitmap 000002D2E30BB5E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23221] removed dtor for sub_bitmap 000002D2E30BA850
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23227] removed dtor for sub_bitmap 000002D2E30BAE20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23234] removed dtor for sub_bitmap 000002D2E30BAA40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23241] removed dtor for sub_bitmap 000002D2E30BAC30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23247] removed dtor for sub_bitmap 000002D2E30BB010
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23254] removed dtor for sub_bitmap 000002D2E30BC020
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23260] removed dtor for sub_bitmap 000002D2E30BD380
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23266] removed dtor for sub_bitmap 000002D2E30BC5F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23273] removed dtor for sub_bitmap 000002D2E30BC210
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23279] removed dtor for sub_bitmap 000002D2E30BC400
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23285] removed dtor for sub_bitmap 000002D2E30BD190
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23292] removed dtor for sub_bitmap 000002D2E30BD570
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23298] removed dtor for sub_bitmap 000002D2E30BBC40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23305] removed dtor for sub_bitmap 000002D2E30BC7E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23311] removed dtor for sub_bitmap 000002D2E30BB860
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23317] removed dtor for sub_bitmap 000002D2E30BBA50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23323] removed dtor for sub_bitmap 000002D2E30BC9D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23330] removed dtor for sub_bitmap 000002D2E30BCBC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23336] removed dtor for sub_bitmap 000002D2E30BBE30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23343] removed dtor for sub_bitmap 000002D2E30BCFA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23350] removed dtor for sub_bitmap 000002D2E30BCDB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23358] removed dtor for sub_bitmap 000002D2E30C17B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23364] removed dtor for sub_bitmap 000002D2E30C0A20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23372] removed dtor for sub_bitmap 000002D2E30BFE80
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23379] removed dtor for sub_bitmap 000002D2E30C0FF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23385] removed dtor for sub_bitmap 000002D2E30C0E00
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23393] removed dtor for sub_bitmap 000002D2E30BFC90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23400] removed dtor for sub_bitmap 000002D2E30C15C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23407] removed dtor for sub_bitmap 000002D2E30C0C10
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23413] removed dtor for sub_bitmap 000002D2E30C11E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23420] removed dtor for sub_bitmap 000002D2E30C13D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23426] removed dtor for sub_bitmap 000002D2E30C19A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23432] removed dtor for sub_bitmap 000002D2E30C0070
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23439] removed dtor for sub_bitmap 000002D2E30C0260
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23445] removed dtor for sub_bitmap 000002D2E30C0450
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23451] removed dtor for sub_bitmap 000002D2E30C0640
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23458] removed dtor for sub_bitmap 000002D2E30C0830
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23464] removed dtor for sub_bitmap 000002D2E30C4470
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23470] removed dtor for sub_bitmap 000002D2E30C3CB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23477] removed dtor for sub_bitmap 000002D2E30C3EA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23483] removed dtor for sub_bitmap 000002D2E30C4660
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23489] removed dtor for sub_bitmap 000002D2E30C59C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23495] removed dtor for sub_bitmap 000002D2E30C4090
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23502] removed dtor for sub_bitmap 000002D2E30C4280
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23514] removed dtor for sub_bitmap 000002D2E30C4850
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23523] removed dtor for sub_bitmap 000002D2E30C4A40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23530] removed dtor for sub_bitmap 000002D2E30C4C30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23536] removed dtor for sub_bitmap 000002D2E30C4E20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23542] removed dtor for sub_bitmap 000002D2E30C5010
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23548] removed dtor for sub_bitmap 000002D2E30C5200
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23554] removed dtor for sub_bitmap 000002D2E30C53F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23561] removed dtor for sub_bitmap 000002D2E30C55E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23567] removed dtor for sub_bitmap 000002D2E30C57D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23574] removed dtor for sub_bitmap 000002D2E30C8A70
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23580] removed dtor for sub_bitmap 000002D2E30C9230
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23586] removed dtor for sub_bitmap 000002D2E30C7ED0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23593] removed dtor for sub_bitmap 000002D2E30C8E50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23599] removed dtor for sub_bitmap 000002D2E30C80C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23605] removed dtor for sub_bitmap 000002D2E30C8C60
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23611] removed dtor for sub_bitmap 000002D2E30C9800
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23617] removed dtor for sub_bitmap 000002D2E30C84A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23624] removed dtor for sub_bitmap 000002D2E30C82B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23630] removed dtor for sub_bitmap 000002D2E30C8880
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23636] removed dtor for sub_bitmap 000002D2E30C9040
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23643] removed dtor for sub_bitmap 000002D2E30C9420
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23648] removed dtor for sub_bitmap 000002D2E30C8690
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23655] removed dtor for sub_bitmap 000002D2E30C9610
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23661] removed dtor for sub_bitmap 000002D2E30C99F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23667] removed dtor for sub_bitmap 000002D2E30C7CE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23673] removed dtor for sub_bitmap 000002D2E30CB810
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23680] removed dtor for sub_bitmap 000002D2E30CA2C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23686] removed dtor for sub_bitmap 000002D2E30CA0D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23692] removed dtor for sub_bitmap 000002D2E30CB620
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23698] removed dtor for sub_bitmap 000002D2E30CBA00
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23705] removed dtor for sub_bitmap 000002D2E30CA4B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23711] removed dtor for sub_bitmap 000002D2E30CAA80
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23717] removed dtor for sub_bitmap 000002D2E30CAC70
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23723] removed dtor for sub_bitmap 000002D2E30CA6A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23730] removed dtor for sub_bitmap 000002D2E30CA890
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23736] removed dtor for sub_bitmap 000002D2E30CB050
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23742] removed dtor for sub_bitmap 000002D2E30CB240
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23749] removed dtor for sub_bitmap 000002D2E30C9CF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23755] removed dtor for sub_bitmap 000002D2E30C9EE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23761] removed dtor for sub_bitmap 000002D2E30CAE60
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23767] removed dtor for sub_bitmap 000002D2E30CB430
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23774] removed dtor for sub_bitmap 000002D2E30CC230
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23781] removed dtor for sub_bitmap 000002D2E30CD970
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23787] removed dtor for sub_bitmap 000002D2E30CD1B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23793] removed dtor for sub_bitmap 000002D2E30CCFC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23799] removed dtor for sub_bitmap 000002D2E30CDB60
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23805] removed dtor for sub_bitmap 000002D2E30CCDD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23812] removed dtor for sub_bitmap 000002D2E30CC420
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23818] removed dtor for sub_bitmap 000002D2E30CDD50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23824] removed dtor for sub_bitmap 000002D2E30CCBE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23831] removed dtor for sub_bitmap 000002D2E30CC040
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23837] removed dtor for sub_bitmap 000002D2E30CC610
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23843] removed dtor for sub_bitmap 000002D2E30CD3A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23849] removed dtor for sub_bitmap 000002D2E30CD590
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23856] removed dtor for sub_bitmap 000002D2E30CD780
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23862] removed dtor for sub_bitmap 000002D2E30CC800
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23868] removed dtor for sub_bitmap 000002D2E30CC9F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23875] removed dtor for sub_bitmap 000002D2E30D1D80
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23881] removed dtor for sub_bitmap 000002D2E30D0640
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23887] removed dtor for sub_bitmap 000002D2E30D1B90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23893] removed dtor for sub_bitmap 000002D2E30D0E00
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23899] removed dtor for sub_bitmap 000002D2E30D0070
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23906] removed dtor for sub_bitmap 000002D2E30D19A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23911] removed dtor for sub_bitmap 000002D2E30D0FF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23918] removed dtor for sub_bitmap 000002D2E30D0260
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23924] removed dtor for sub_bitmap 000002D2E30D11E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23930] removed dtor for sub_bitmap 000002D2E30D13D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23937] removed dtor for sub_bitmap 000002D2E30D15C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23943] removed dtor for sub_bitmap 000002D2E30D17B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23950] removed dtor for sub_bitmap 000002D2E30D0450
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23956] removed dtor for sub_bitmap 000002D2E30D0830
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23962] removed dtor for sub_bitmap 000002D2E30D0A20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23968] removed dtor for sub_bitmap 000002D2E30D0C10
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23975] removed dtor for sub_bitmap 000002D2E30D2A30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23982] removed dtor for sub_bitmap 000002D2E30D33E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23988] removed dtor for sub_bitmap 000002D2E30D3000
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23995] removed dtor for sub_bitmap 000002D2E30D35D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24002] removed dtor for sub_bitmap 000002D2E30D31F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24008] removed dtor for sub_bitmap 000002D2E30D37C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24015] removed dtor for sub_bitmap 000002D2E30D2C20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24021] removed dtor for sub_bitmap 000002D2E30D2E10
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24027] removed dtor for sub_bitmap 000002D2E30D39B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24033] removed dtor for sub_bitmap 000002D2E30D3BA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24039] removed dtor for sub_bitmap 000002D2E30D3D90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24046] removed dtor for sub_bitmap 000002D2E30D2080
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24052] removed dtor for sub_bitmap 000002D2E30D2270
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24058] removed dtor for sub_bitmap 000002D2E30D2460
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24064] removed dtor for sub_bitmap 000002D2E30D2650
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24070] removed dtor for sub_bitmap 000002D2E30D2840
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24076] removed dtor for sub_bitmap 000002D2E30D9AD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24083] removed dtor for sub_bitmap 000002D2E30D7600
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24089] removed dtor for sub_bitmap 000002D2E30D8F30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24095] removed dtor for sub_bitmap 000002D2E30D9120
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24101] removed dtor for sub_bitmap 000002D2E30D77F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24107] removed dtor for sub_bitmap 000002D2E30D9500
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24114] removed dtor for sub_bitmap 000002D2E30D7BD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24120] removed dtor for sub_bitmap 000002D2E30D6C50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24126] removed dtor for sub_bitmap 000002D2E30D9CC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24132] removed dtor for sub_bitmap 000002D2E30D96F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24138] removed dtor for sub_bitmap 000002D2E30D6E40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24145] removed dtor for sub_bitmap 000002D2E30D6870
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24151] removed dtor for sub_bitmap 000002D2E30D6490
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24158] removed dtor for sub_bitmap 000002D2E30D62A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24164] removed dtor for sub_bitmap 000002D2E30D60B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24170] removed dtor for sub_bitmap 000002D2E30D79E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24176] removed dtor for sub_bitmap 000002D2E30D6680
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24183] removed dtor for sub_bitmap 000002D2E30D7DC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24189] removed dtor for sub_bitmap 000002D2E30D7FB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24196] removed dtor for sub_bitmap 000002D2E30D98E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24202] removed dtor for sub_bitmap 000002D2E30D81A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24209] removed dtor for sub_bitmap 000002D2E30D6A60
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24215] removed dtor for sub_bitmap 000002D2E30D8960
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24222] removed dtor for sub_bitmap 000002D2E30D9310
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24228] removed dtor for sub_bitmap 000002D2E30D8390
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24234] removed dtor for sub_bitmap 000002D2E30D7030
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24240] removed dtor for sub_bitmap 000002D2E30D7220
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24247] removed dtor for sub_bitmap 000002D2E30D7410
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24253] removed dtor for sub_bitmap 000002D2E30D8580
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24259] removed dtor for sub_bitmap 000002D2E30D8770
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24265] removed dtor for sub_bitmap 000002D2E30D8B50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24272] removed dtor for sub_bitmap 000002D2E30D8D40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24278] removed dtor for sub_bitmap 000002D2E30DF920
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24284] removed dtor for sub_bitmap 000002D2E30DFD00
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24290] removed dtor for sub_bitmap 000002D2E30DDC10
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24296] removed dtor for sub_bitmap 000002D2E30DC6C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24303] removed dtor for sub_bitmap 000002D2E30DE7B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24309] removed dtor for sub_bitmap 000002D2E30DDE00
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24316] removed dtor for sub_bitmap 000002D2E30DF350
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24322] removed dtor for sub_bitmap 000002D2E30DFB10
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24328] removed dtor for sub_bitmap 000002D2E30DF540
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24334] removed dtor for sub_bitmap 000002D2E30DE9A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24341] removed dtor for sub_bitmap 000002D2E30DFEF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24348] removed dtor for sub_bitmap 000002D2E30E00E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24354] removed dtor for sub_bitmap 000002D2E30DD070
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24360] removed dtor for sub_bitmap 000002D2E30DCC90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24366] removed dtor for sub_bitmap 000002D2E30DC8B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24372] removed dtor for sub_bitmap 000002D2E30DCAA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24379] removed dtor for sub_bitmap 000002D2E30DC4D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24386] removed dtor for sub_bitmap 000002D2E30DDFF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24392] removed dtor for sub_bitmap 000002D2E30DCE80
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24398] removed dtor for sub_bitmap 000002D2E30DE1E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24405] removed dtor for sub_bitmap 000002D2E30DE5C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24412] removed dtor for sub_bitmap 000002D2E30DD260
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24418] removed dtor for sub_bitmap 000002D2E30DEB90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24424] removed dtor for sub_bitmap 000002D2E30DD450
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24431] removed dtor for sub_bitmap 000002D2E30DEF70
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24437] removed dtor for sub_bitmap 000002D2E30DD640
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24443] removed dtor for sub_bitmap 000002D2E30DED80
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24449] removed dtor for sub_bitmap 000002D2E30DD830
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24455] removed dtor for sub_bitmap 000002D2E30DF730
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24461] removed dtor for sub_bitmap 000002D2E30DDA20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24467] removed dtor for sub_bitmap 000002D2E30DE3D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24474] removed dtor for sub_bitmap 000002D2E30DF160
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24480] removed dtor for sub_bitmap 000002D2E30E38B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24487] removed dtor for sub_bitmap 000002D2E30E32E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24492] removed dtor for sub_bitmap 000002D2E30E4640
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24499] removed dtor for sub_bitmap 000002D2E30E51E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24505] removed dtor for sub_bitmap 000002D2E30E4A20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24511] removed dtor for sub_bitmap 000002D2E30E6350
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24517] removed dtor for sub_bitmap 000002D2E30E6540
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24523] removed dtor for sub_bitmap 000002D2E30E3C90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24529] removed dtor for sub_bitmap 000002D2E30E36C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24535] removed dtor for sub_bitmap 000002D2E30E55C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24541] removed dtor for sub_bitmap 000002D2E30E2930
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24548] removed dtor for sub_bitmap 000002D2E30E4070
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24555] removed dtor for sub_bitmap 000002D2E30E59A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24561] removed dtor for sub_bitmap 000002D2E30E3AA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24567] removed dtor for sub_bitmap 000002D2E30E3E80
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24572] removed dtor for sub_bitmap 000002D2E30E5F70
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24579] removed dtor for sub_bitmap 000002D2E30E34D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24585] removed dtor for sub_bitmap 000002D2E30E4260
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24591] removed dtor for sub_bitmap 000002D2E30E53D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24597] removed dtor for sub_bitmap 000002D2E30E4C10
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24604] removed dtor for sub_bitmap 000002D2E30E57B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24610] removed dtor for sub_bitmap 000002D2E30E4830
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24616] removed dtor for sub_bitmap 000002D2E30E4450
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24622] removed dtor for sub_bitmap 000002D2E30E5B90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24629] removed dtor for sub_bitmap 000002D2E30E4E00
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24635] removed dtor for sub_bitmap 000002D2E30E4FF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24641] removed dtor for sub_bitmap 000002D2E30E5D80
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24648] removed dtor for sub_bitmap 000002D2E30E30F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24654] removed dtor for sub_bitmap 000002D2E30E6160
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24660] removed dtor for sub_bitmap 000002D2E30E2B20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24666] removed dtor for sub_bitmap 000002D2E30E2D10
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24673] removed dtor for sub_bitmap 000002D2E30E2F00
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24679] removed dtor for sub_bitmap 000002D2E30E9110
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24685] removed dtor for sub_bitmap 000002D2E30EA090
